# 更新日期: 2026-03-29 14:39:21

央视卫视,#genre#
ELTV生活英語台,http://156.238.248.80:5566/of-litv-xinchuang20/index.m3u8?token=SDzCnf82ZVmlnUsxT0jIYSUyIRFxUGz3eC1ayPBZ0NvI8ZsakxSQPXftWLdRLGhD&proxy=true

NHK 新聞資訊台,http://156.238.248.80:5566/4gtv-live168/index.m3u8?token=SDzCnf82ZVmlnUsxT0jIYSUyIRFxUGz3eC1ayPBZ0NvI8ZsakxSQPXftWLdRLGhD&proxy=true
民視新聞,http://156.238.248.80:5566/4gtv-live413/index.m3u8?token=SDzCnf82ZVmlnUsxT0jIYSUyIRFxUGz3eC1ayPBZ0NvI8ZsakxSQPXftWLdRLGhD&proxy=true
民視新聞,http://156.238.248.80:5566/litv-ftv13/index.m3u8?token=SDzCnf82ZVmlnUsxT0jIYSUyIRFxUGz3eC1ayPBZ0NvI8ZsakxSQPXftWLdRLGhD&proxy=true

半島國際新聞台,http://156.238.248.80:5566/4gtv-live157/index.m3u8?token=SDzCnf82ZVmlnUsxT0jIYSUyIRFxUGz3eC1ayPBZ0NvI8ZsakxSQPXftWLdRLGhD&proxy=true
CNBC Asia 財經台,http://156.238.248.80:5566/4gtv-live130/index.m3u8?token=SDzCnf82ZVmlnUsxT0jIYSUyIRFxUGz3eC1ayPBZ0NvI8ZsakxSQPXftWLdRLGhD&proxy=true
DW德國之聲,http://156.238.248.80:5566/4gtv-live071/index.m3u8?token=SDzCnf82ZVmlnUsxT0jIYSUyIRFxUGz3eC1ayPBZ0NvI8ZsakxSQPXftWLdRLGhD&proxy=true






闽南4Gtv,#genre#
民视新闻,http://rihou.cc:555/tv/[mn]民视新闻
中视新闻,http://rihou.cc:555/tv/[mn]中视新闻
华视新闻,http://rihou.cc:555/tv/[mn]华视新闻
台视新闻,http://rihou.cc:555/tv/[mn]台视新闻
公视闽南,http://rihou.cc:555/tv/[mn]公视闽南
民视闽南,http://rihou.cc:555/tv/[mn]民视闽南
中视闽南,http://rihou.cc:555/tv/[mn]中视闽南
华视闽南,http://rihou.cc:555/tv/[mn]华视闽南
台视闽南,http://rihou.cc:555/tv/[mn]台视闽南
公视闽语,http://rihou.cc:555/tv/[mn]公视闽语
公视综合,http://rihou.cc:555/tv/[mn]公视综合
民视南闽,http://rihou.cc:555/tv/[mn]民视南闽
民视第一,http://rihou.cc:555/tv/[mn]民视第一
中视经典,http://rihou.cc:555/tv/[mn]中视经典
中视菁采,http://rihou.cc:555/tv/[mn]中视菁采
华视教育,http://rihou.cc:555/tv/[mn]华视教育
台视综合,http://rihou.cc:555/tv/[mn]台视综合
台视财经,http://rihou.cc:555/tv/[mn]台视财经

粤港频道,#genre#
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/qrfbg
明珠台,http://r.jdshipin.com/ZQ4kN
TVB Plus,http://r.jdshipin.com/Nr5jq
无线新闻,http://r.jdshipin.com/CkuBd
TVB星河,http://r.jdshipin.com/Voac4
华丽翡翠台,http://r.jdshipin.com/thuYX
澳视澳门,http://r.jdshipin.com/n2YZI
广东珠江,http://r.jdshipin.com/sE5vO
广东体育,http://r.jdshipin.com/LiYdg
广州综合,http://r.jdshipin.com/iR6Gq
广州综合,http://r.jdshipin.com/snhya




香港港台,#genre#
翡翠台,http://o11.163189.xyz/stream/tvb/fct/
TVB PLUS,http://o11.163189.xyz/stream/tvb/tvbp/
明珠台,http://o11.163189.xyz/stream/tvb/mzt/
VIUTV,https://cdn10.163189.xyz/stream/163189/viu/
VIUTVSIX,https://cdn10.163189.xyz/stream/163189/viu6/
TVB星河,http://o11.163189.xyz/stream/live/tvbxh/
天映新加坡,https://cdn10.163189.xyz/stream/163189/typd/
千禧经典台,http://o11.163189.xyz/stream/live/tvbc/
天映频道,http://o11.163189.xyz/stream/live/typd/
天映经典频道,http://o11.163189.xyz/stream/live/ccm/
ASTROAOD,http://o11.163189.xyz/stream/live/aod/
ASTROAEC,http://o11.163189.xyz/stream/live/aec/
ASTRO欢喜台,http://o11.163189.xyz/stream/live/hxt/
IQIYI,http://o11.163189.xyz/stream/live/iqiyi/


PopC,http://tl.061833.xyz/tl/popc
天映经典,http://tl.061833.xyz/tl/null-1
粵語片台,http://tl.061833.xyz/tl/null-10
美亞電影台,http://tl.061833.xyz/tl/null-5
黄金翡翠台,http://tl.061833.xyz/tl/null-2
黄金华剧台,http://tl.061833.xyz/tl/null-9
TVBPlus,http://tl.061833.xyz/tl/pluse
AXN,http://tl.061833.xyz/tl/axn
KIX,http://tl.061833.xyz/tl/kix
myTVSUPER18台,http://tl.061833.xyz/tl/mytvsuper18
myTVSUPERFREE,http://tl.061833.xyz/tl/mytvsuperfree
ROCKAction,http://tl.061833.xyz/tl/rockaction
ROCK綜藝娛樂,http://tl.061833.xyz/tl/rock



mytv频道,#genre#
凤凰中文,http://r.jdshipin.com/cCCzW
凤凰资讯,http://r.jdshipin.com/0Rp07
凤凰香港,http://r.jdshipin.com/yDoTN
凤凰香港,http://r.jdshipin.com/NfC0f
ViuTV,http://r.jdshipin.com/vSJvl
ViuTV,http://r.jdshipin.com/TcKr2
HOY77,http://r.jdshipin.com/sFw4S

无线新闻台,http://r.jdshipin.com/CkuBd
翡翠台,http://r.jdshipin.com/qClQf
华丽翡翠台,http://r.jdshipin.com/thuYX
TVB Plus,http://r.jdshipin.com/Nr5jq
澳视澳门,http://r.jdshipin.com/n2YZI
明珠台,http://67.220.71.199:2347/livehttpplay?channel_id=30026
TVB星河,http://r.jdshipin.com/Voac4
广东珠江,http://r.jdshipin.com/sE5vO
广东体育,http://r.jdshipin.com/LiYdg





新年快乐,#genre#
NOW新闻台,http://cdn.163189.xyz/163189/now
VIUTV,https://cdn.163189.xyz/163189/viu
民视第一台,http://74.91.26.218:82/live/ftvdy.m3u8

华视,http://74.91.26.218:82/live/cts.m3u8
中视,http://74.91.26.218:82/live/ctv.m3u8
公视,http://74.91.26.218:82/live/pts.m3u8
台视,http://74.91.26.218:82/live/ttv.m3u8
民视新闻,http://74.91.26.218:82/live/ftvnews.m3u8
台视新闻,http://74.91.26.218:82/live/ttvnews.m3u8
中视新闻,http://74.91.26.218:82/live/ctvnews.m3u8
华视新闻,http://74.91.26.218:82/live/ctsnews.m3u8
民视台湾台,http://74.91.26.218:82/live/ftvtw.m3u8
公视台语台,http://74.91.26.218:82/live/ptsty.m3u8
中视菁采台,http://74.91.26.218:82/live/ctvjc.m3u8
中视经典,http://74.91.26.218:82/live/ctvjd.m3u8
台视财经,http://74.91.26.218:82/live/ttvcj.m3u8
华视教育体育,http://74.91.26.218:82/live/ctsjy.m3u8

龙华电影,https://cdn8.163189.xyz/163189/lhdy
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
龙华日韩,https://cdn8.163189.xyz/163189/lhrh
龙华偶像,https://cdn8.163189.xyz/163189/lhox
龙华经典,https://cdn8.163189.xyz/163189/lhjd

邵氏电影,http://feilong123.vip/409990236/tv.php?id=ssdy
邵氏武侠,http://feilong123.vip/409990236/tv.php?id=sswx
邵氏动作,http://feilong123.vip/409990236/tv.php?id=ssdz
邵氏喜剧,http://feilong123.vip/409990236/tv.php?id=ssxj



精彩-YY,#genre#
武林外传,https://live.ottiptv.cc/yy/1355652820
港片 喜剧 动作,https://live.ottiptv.cc/yy/1355480591
林正英-经典电影,https://live.ottiptv.cc/yy/34229877
【新三国】萌儿陪看,https://live.ottiptv.cc/yy/29216766
国外经典—小鬼当家,https://live.ottiptv.cc/yy/1354658064
狂飙,https://live.ottiptv.cc/yy/1382626335
靓剑,https://live.ottiptv.cc/yy/1356043643
弹幕天团 下饭神剧,https://live.ottiptv.cc/yy/23512910
狄仁杰,https://live.ottiptv.cc/yy/1351755386
赵本山《蓝光版》,https://live.ottiptv.cc/yy/32160832
少年包青天,https://live.ottiptv.cc/yy/1356043677
康熙微服私访记,https://live.ottiptv.cc/yy/1352811698
超精彩武打场景,https://live.ottiptv.cc/yy/1354936131
正阳门下,https://live.ottiptv.cc/yy/1382851588
鹿鼎记-周星驰版,https://live.ottiptv.cc/yy/1354658049
地下交通站,https://live.ottiptv.cc/yy/1382736795
亲爱的热爱的,https://live.ottiptv.cc/yy/1354932433
经典鬼片3000部,https://live.ottiptv.cc/yy/29460894
【狂飙】,https://live.ottiptv.cc/yy/1354806550
林正英经典,https://live.ottiptv.cc/yy/1351505899
豪哥带我们发财,https://live.ottiptv.cc/yy/23402146
经典港片动作搞笑,https://live.ottiptv.cc/yy/1459869766
纪晓岚,https://live.ottiptv.cc/yy/1354143978
晾剑 电视剧,https://live.ottiptv.cc/yy/1451866697
小蓉儿 正在直播,https://live.ottiptv.cc/yy/1351762426
神医喜来乐,https://live.ottiptv.cc/yy/1382714119
梦涵 正在直播,https://live.ottiptv.cc/yy/1352475619
昕儿 正在直播,https://live.ottiptv.cc/yy/1353852605
济公,https://live.ottiptv.cc/yy/1355265814
倚天屠龙记,https://live.ottiptv.cc/yy/33300793
请回答1988,https://live.ottiptv.cc/yy/1354932362
天龙八部,https://live.ottiptv.cc/yy/1351814644
真实案件系列,https://live.ottiptv.cc/yy/1382671124
大染坊,https://live.ottiptv.cc/yy/1353215589
赌神 港片 喜剧,https://live.ottiptv.cc/yy/1355112116
封神榜,https://live.ottiptv.cc/yy/1353426319
古惑仔,https://live.ottiptv.cc/yy/1458015189
雍正王朝,https://live.ottiptv.cc/yy/1356043620
李连杰功夫 经典武侠,https://live.ottiptv.cc/yy/74613175
赵本山《超清版》,https://live.ottiptv.cc/yy/1382683959
鬼经典老片,https://live.ottiptv.cc/yy/1463783198
小美美 正在直播,https://live.ottiptv.cc/yy/1354143966
《仙侠》开局无敌了,https://live.ottiptv.cc/yy/29600150
燕双鹰,https://live.ottiptv.cc/yy/1352227153
【鹿鼎记】金庸经典,https://live.ottiptv.cc/yy/28265277
恐怖电影,https://live.ottiptv.cc/yy/24066336
闯关东,https://live.ottiptv.cc/yy/1383546866
经典雪豹24h,https://live.ottiptv.cc/yy/1459010966
大家车言论,https://live.ottiptv.cc/yy/1382570702
靓剑,https://live.ottiptv.cc/yy/1382788679
纪晓岚,https://live.ottiptv.cc/yy/1352227227
经典电影 港片枪战,https://live.ottiptv.cc/yy/1355076627
动漫,https://live.ottiptv.cc/yy/26664495
动漫,https://live.ottiptv.cc/yy/1382747970
内在美-伊人有约,https://live.ottiptv.cc/yy/1382737892
YY用户,https://live.ottiptv.cc/yy/1382736808
YY用户,https://live.ottiptv.cc/yy/1382736810
正阳门下,https://live.ottiptv.cc/yy/1354931580
精武英雄-李连杰主演经典动作片,https://live.ottiptv.cc/yy/1382736873
�逋鞠盗�-国产喜剧,https://live.ottiptv.cc/yy/1382736856
神探狄仁杰2,https://live.ottiptv.cc/yy/1382828767
士兵突击,https://live.ottiptv.cc/yy/1382851600
大话西游至尊宝,https://live.ottiptv.cc/yy/1382851590
进来 陪你看动漫,https://live.ottiptv.cc/yy/1352866135
大秧歌~24h经典好剧,https://live.ottiptv.cc/yy/1354744544
伪装者,https://live.ottiptv.cc/yy/1382851593
情满四合院-小人物的悲欢离合,https://live.ottiptv.cc/yy/1382851601
赌神-发哥,https://live.ottiptv.cc/yy/1354889044
欢乐集结号-每天笑不停,https://live.ottiptv.cc/yy/1382741642
西游记后传 蓝光,https://live.ottiptv.cc/yy/1353392400
朵宝陪你看狄仁杰,https://live.ottiptv.cc/yy/1353753252
少年歌行1.2~,https://live.ottiptv.cc/yy/29067083
老九门24h,https://live.ottiptv.cc/yy/1355171357
鹿鼎记-高清全集,https://live.ottiptv.cc/yy/1382704650
笑傲江湖 4K超清,https://live.ottiptv.cc/yy/1354282410
宰相刘罗锅,https://live.ottiptv.cc/yy/1353892468
24h 我爱我家 喜剧,https://live.ottiptv.cc/yy/1356212303
铁齿铜牙纪晓岚,https://live.ottiptv.cc/yy/1382781415
鬼片喜剧动作港剧,https://live.ottiptv.cc/yy/1355269576
老妖私影院,https://live.ottiptv.cc/yy/1354952229
超清鬼片 港片,https://live.ottiptv.cc/yy/1335509613
天龙 神雕金庸,https://live.ottiptv.cc/yy/1356043609
神探狄胖胖,https://live.ottiptv.cc/yy/1507704566
少年歌行,https://live.ottiptv.cc/yy/1450556636
83射雕英雄传,https://live.ottiptv.cc/yy/1354210357
金牌配角达叔系列,https://live.ottiptv.cc/yy/1354888728
热度榜1.包青天,https://live.ottiptv.cc/yy/22701868
24h唐朝诡实录1234,https://live.ottiptv.cc/yy/1353913646
【经典港片】佟瑶,https://live.ottiptv.cc/yy/23531261
好先生,https://live.ottiptv.cc/yy/79382500
超喜剧地下交通站男神贾贵,https://live.ottiptv.cc/yy/1353428972
苹果工会招募主播,https://live.ottiptv.cc/yy/1354889234
爆笑小品大合集,https://live.ottiptv.cc/yy/1382736821
五号特工组和平ff,https://live.ottiptv.cc/yy/1414967772
新白娘子传奇,https://live.ottiptv.cc/yy/1354490667
燕双鹰,https://live.ottiptv.cc/yy/1354143942
绝版僵尸鬼片,https://live.ottiptv.cc/yy/1460889796
精彩动漫,https://live.ottiptv.cc/yy/1420843376
天龙神雕经典回忆,https://live.ottiptv.cc/yy/68260522
1930年代经典电影,https://live.ottiptv.cc/yy/1356363815
YY果国际电影频道,https://live.ottiptv.cc/yy/1382627144
薛仁贵传奇,https://live.ottiptv.cc/yy/1355260662
动漫,https://live.ottiptv.cc/yy/1354143938
鬼片恐怖私家影院,https://live.ottiptv.cc/yy/1354209316
《武林外传》武侠,https://live.ottiptv.cc/yy/1394000563
【新三国】吕布,https://live.ottiptv.cc/yy/1382851459
破案港剧,https://live.ottiptv.cc/yy/1350670730
经典港片电影,https://live.ottiptv.cc/yy/1461889059
【武林客栈】,https://live.ottiptv.cc/yy/1382773728
战狼10086,https://live.ottiptv.cc/yy/1382773686
【战狼3吴京】首播,https://live.ottiptv.cc/yy/1456668939
【靓剑】乐乐陪看,https://live.ottiptv.cc/yy/1352946111
情满四合院-高分电视剧,https://live.ottiptv.cc/yy/1382735541
双月之城-国漫,https://live.ottiptv.cc/yy/1382736907
电影电影电影电影电影电影,https://live.ottiptv.cc/yy/1351496216
知否知否应是绿肥红瘦,https://live.ottiptv.cc/yy/21881901
三国演义【1994】,https://live.ottiptv.cc/yy/1354930932
咸鱼动漫,https://live.ottiptv.cc/yy/1354076248
张国荣与周润发的兄弟情,https://live.ottiptv.cc/yy/1354930961
神探狄仁杰1,https://live.ottiptv.cc/yy/1382851575
武林外传,https://live.ottiptv.cc/yy/1355344777
神探狄仁杰1,https://live.ottiptv.cc/yy/1354930934
恋歌,https://live.ottiptv.cc/yy/1382746276
震撼！国内功夫大片,https://live.ottiptv.cc/yy/1382736902
宰相刘罗锅,https://live.ottiptv.cc/yy/1382745191
夏洛特烦恼-国内电影-喜剧,https://live.ottiptv.cc/yy/1354936201
国内玄幻电影-林正英,https://live.ottiptv.cc/yy/1354932444
变形金刚,https://live.ottiptv.cc/yy/1382736803
少年包青天第三部,https://live.ottiptv.cc/yy/1382736814
炊事班的故事III,https://live.ottiptv.cc/yy/1382736716
速度与激情全集,https://live.ottiptv.cc/yy/1382749892
读心神探,https://live.ottiptv.cc/yy/1382736875
三国演义94年经典版,https://live.ottiptv.cc/yy/1354936241
炊事班的故事II,https://live.ottiptv.cc/yy/1382851579
神探狄仁杰2,https://live.ottiptv.cc/yy/1382851146
YY用户,https://live.ottiptv.cc/yy/1382735572
二号交通站,https://live.ottiptv.cc/yy/1382735582
读心神探,https://live.ottiptv.cc/yy/1382851589
寻秦记-穿越剧经典,https://live.ottiptv.cc/yy/1382749900
动漫,https://live.ottiptv.cc/yy/25055036
欢乐颂,https://live.ottiptv.cc/yy/1382735624
终结者2：审判日,https://live.ottiptv.cc/yy/1382851148
情满四合院,https://live.ottiptv.cc/yy/1382851524
YY用户,https://live.ottiptv.cc/yy/1382736888
巩汉林春晚小品合集,https://live.ottiptv.cc/yy/1354889035
国内动作大片,https://live.ottiptv.cc/yy/1382745176
啊咧,https://live.ottiptv.cc/yy/1459243913
我爱我家,https://live.ottiptv.cc/yy/1382851580
快来呀好剧在等你,https://live.ottiptv.cc/yy/1331686180
华子系列,https://live.ottiptv.cc/yy/1354888726
安安电视剧,https://live.ottiptv.cc/yy/1414817779
父母爱情,https://live.ottiptv.cc/yy/1354926650
二号交通站,https://live.ottiptv.cc/yy/1382851582
武工队传奇,https://live.ottiptv.cc/yy/22089862
国漫动漫,https://live.ottiptv.cc/yy/1354768828
动漫,https://live.ottiptv.cc/yy/1354768831
二号交通站,https://live.ottiptv.cc/yy/1354930965
【破案 悬疑 港剧】,https://live.ottiptv.cc/yy/1382800083
洪金宝福星系列,https://live.ottiptv.cc/yy/1354924839
【周星驰】搞笑电影,https://live.ottiptv.cc/yy/38670875
经典抗战剧,https://live.ottiptv.cc/yy/1354555195
进来 陪你看电视,https://live.ottiptv.cc/yy/1353518742
国内喜剧,https://live.ottiptv.cc/yy/1382736862
成龙系列,https://live.ottiptv.cc/yy/1354888751
古装剧,https://live.ottiptv.cc/yy/1356158015
少年包青天,https://live.ottiptv.cc/yy/1414846486
军旅剧（回忆经典）,https://live.ottiptv.cc/yy/1356306672
《石敢当》六耳猕猴,https://live.ottiptv.cc/yy/1394156613
【新三国】日版,https://live.ottiptv.cc/yy/1382851457
经典港片电影,https://live.ottiptv.cc/yy/1459801818
雪中悍刀行,https://live.ottiptv.cc/yy/1462996362
动漫《火影疾风传》,https://live.ottiptv.cc/yy/1459675153
惊恐盗暮鬼怪,https://live.ottiptv.cc/yy/1382749525
动漫,https://live.ottiptv.cc/yy/23993334
疯狂动漫 正在直播,https://live.ottiptv.cc/yy/1353937086
24小时循环播电视剧,https://live.ottiptv.cc/yy/53320802
动漫,https://live.ottiptv.cc/yy/22777075
速度与激情系列！-精彩大片,https://live.ottiptv.cc/yy/1382736911
欢乐一起看,https://live.ottiptv.cc/yy/1354930926
天道-9.2高分好剧,https://live.ottiptv.cc/yy/1382735574
大进军全集：红色系列电影,https://live.ottiptv.cc/yy/1382745083
妖神记,https://live.ottiptv.cc/yy/1382745171
新白娘子传奇-女神赵雅芝,https://live.ottiptv.cc/yy/1354930969
郝蕾演绎-情满四合院,https://live.ottiptv.cc/yy/1382745089
我的体育老师,https://live.ottiptv.cc/yy/1382745169
YY用户,https://live.ottiptv.cc/yy/1382736818
伪装者,https://live.ottiptv.cc/yy/1354936244
法证先锋,https://live.ottiptv.cc/yy/1354930939
抹茶少女,https://live.ottiptv.cc/yy/1382737888
魔幻手机,https://live.ottiptv.cc/yy/1382735544
漫威十年老粉福利来了,https://live.ottiptv.cc/yy/1354930233
智取威虎山,https://live.ottiptv.cc/yy/1382736843
大家都在看的电视剧,https://live.ottiptv.cc/yy/1354930964
YY用户,https://live.ottiptv.cc/yy/1382736890
院线动作大片,https://live.ottiptv.cc/yy/1382736900
灌篮高手,https://live.ottiptv.cc/yy/1382735626
经典大片合集,https://live.ottiptv.cc/yy/1382749895
流行古装剧—知否知否应是绿肥红瘦,https://live.ottiptv.cc/yy/1354936134
寻秦记,https://live.ottiptv.cc/yy/1354658048
����������,https://live.ottiptv.cc/yy/1382851578
寻秦记-穿越剧经典,https://live.ottiptv.cc/yy/1382851591
妖神记-全集,https://live.ottiptv.cc/yy/1382735551
情满四合院,https://live.ottiptv.cc/yy/1382736848
这部剧你居然没看过？,https://live.ottiptv.cc/yy/1354932355
少年包青天第三部,https://live.ottiptv.cc/yy/1382851540
周星星系列,https://live.ottiptv.cc/yy/1354888671
笑傲帮,https://live.ottiptv.cc/yy/1382735555
老广的味道 第3季-美食纪录片,https://live.ottiptv.cc/yy/1382735565
YY用户,https://live.ottiptv.cc/yy/1382736842
YY用户,https://live.ottiptv.cc/yy/1382736910
炊事班的故事,https://live.ottiptv.cc/yy/1382749901
西游记后传,https://live.ottiptv.cc/yy/1382736846
北京爱情故事，心动不打烊,https://live.ottiptv.cc/yy/1382744423
宫锁珠帘,https://live.ottiptv.cc/yy/1354926666
YY用户,https://live.ottiptv.cc/yy/1382736838
我的前半生,https://live.ottiptv.cc/yy/1382735564
你最爱的宋小宝,https://live.ottiptv.cc/yy/1354936198
易中天品三国,https://live.ottiptv.cc/yy/1354931498
真心想让你幸福,https://live.ottiptv.cc/yy/1382736876
风筝,https://live.ottiptv.cc/yy/1382828770
YY用户,https://live.ottiptv.cc/yy/1382736886
以家人之名,https://live.ottiptv.cc/yy/1382736908
仙剑奇侠传-神仙姐姐驾到,https://live.ottiptv.cc/yy/1382749903
YY用户,https://live.ottiptv.cc/yy/1382736885
小鬼当家-童年回忆,https://live.ottiptv.cc/yy/1382745104
YY用户,https://live.ottiptv.cc/yy/1382745085
复仇者联盟全季,https://live.ottiptv.cc/yy/1354936167
史诗级科幻电影-阿凡达,https://live.ottiptv.cc/yy/1382735577
无敌县令,https://live.ottiptv.cc/yy/1354932390
穿越时空的爱恋,https://live.ottiptv.cc/yy/1382735567
娆�涔�棰�,https://live.ottiptv.cc/yy/1382851577
俺娘田小草,https://live.ottiptv.cc/yy/1382741638
超精彩！系列动作电影,https://live.ottiptv.cc/yy/1382745096
野山鹰-影视剧,https://live.ottiptv.cc/yy/1354932395
甜甜的恋爱 这狗粮我吃了,https://live.ottiptv.cc/yy/1354932438
大汉贤后卫子夫,https://live.ottiptv.cc/yy/1382735569
欢乐集结号3,https://live.ottiptv.cc/yy/1382736822
密子君,https://live.ottiptv.cc/yy/1382736717
非常保镖-经典港剧,https://live.ottiptv.cc/yy/1382736903
哈利波特全集,https://live.ottiptv.cc/yy/1382745105
笑声传奇,https://live.ottiptv.cc/yy/1382736880
你的回忆有我吗,https://live.ottiptv.cc/yy/1354889024
电影百团大战,https://live.ottiptv.cc/yy/1382736871
最美的青春,https://live.ottiptv.cc/yy/1382745116
动作大片-热血开打,https://live.ottiptv.cc/yy/1354936168
强悍“杀猪婆”的励志人生,https://live.ottiptv.cc/yy/1354658062
康熙王朝,https://live.ottiptv.cc/yy/1382851583
YY用户,https://live.ottiptv.cc/yy/1382736975
父母爱情,https://live.ottiptv.cc/yy/1382851594
海洋幻梦-泰剧,https://live.ottiptv.cc/yy/1382749889
刑事侦缉档案I,https://live.ottiptv.cc/yy/1382851585
陈情令,https://live.ottiptv.cc/yy/1382745121
YY用户,https://live.ottiptv.cc/yy/1382745084
YY用户,https://live.ottiptv.cc/yy/1382736805
金玉满堂：精彩港剧,https://live.ottiptv.cc/yy/1382736881
超英集结,https://live.ottiptv.cc/yy/1382745091
国外院线动作大片,https://live.ottiptv.cc/yy/1382735570
香港院线大片-最新,https://live.ottiptv.cc/yy/1354936242
粟裕大将-影视,https://live.ottiptv.cc/yy/1354926542
YY用户,https://live.ottiptv.cc/yy/1382735578
YY用户,https://live.ottiptv.cc/yy/1382735553
老广的味道-美食之旅,https://live.ottiptv.cc/yy/1354932375
辉煌或疯狂-韩剧,https://live.ottiptv.cc/yy/1382749902
重生之超级赛亚人,https://live.ottiptv.cc/yy/1354936124
编辑部的故事,https://live.ottiptv.cc/yy/1354936120
国内喜剧,https://live.ottiptv.cc/yy/1382851598
笑傲江湖 第2季,https://live.ottiptv.cc/yy/1382736914
魔幻手机,https://live.ottiptv.cc/yy/1382851541
叛逆者,https://live.ottiptv.cc/yy/1382736868
保护我家蓉儿,https://live.ottiptv.cc/yy/1370293254
欢乐集结号,https://live.ottiptv.cc/yy/1382735550
无厘头的出处,https://live.ottiptv.cc/yy/1354930891
人生必看的科幻片,https://live.ottiptv.cc/yy/1382745114
美国队长史蒂夫,https://live.ottiptv.cc/yy/1382736813
小朋友可爱到家了,https://live.ottiptv.cc/yy/1354930887
岳云鹏宋小宝也来演电影了？,https://live.ottiptv.cc/yy/1354926612
国产大片电影,https://live.ottiptv.cc/yy/1354926655
侏罗纪世界-国外科幻大片合集,https://live.ottiptv.cc/yy/1382736851
港剧-警犬巴打,https://live.ottiptv.cc/yy/1354932397
我爱我家,https://live.ottiptv.cc/yy/1382735557
高分科幻动作片,https://live.ottiptv.cc/yy/1382749948
YY用户,https://live.ottiptv.cc/yy/1382736834
回家的诱惑,https://live.ottiptv.cc/yy/1354658043
陪你一起看好剧,https://live.ottiptv.cc/yy/1354932359
法证先锋,https://live.ottiptv.cc/yy/1382851599
YY用户,https://live.ottiptv.cc/yy/1382745117
国内高分悬疑剧-风筝,https://live.ottiptv.cc/yy/1354931585
精彩动作电影享不停,https://live.ottiptv.cc/yy/1382736809
高分动作大片-热血出击,https://live.ottiptv.cc/yy/1382736909
末日系列-外国电影合集,https://live.ottiptv.cc/yy/1354889019
超燃警匪片,https://live.ottiptv.cc/yy/1382735576
笑傲江湖 第1季,https://live.ottiptv.cc/yy/1382749896
河伯的新娘：奇幻爱情,https://live.ottiptv.cc/yy/1354936249
永远的经典系列,https://live.ottiptv.cc/yy/1354930204
科幻片：来看神奇的地球,https://live.ottiptv.cc/yy/1354930897
新世界,https://live.ottiptv.cc/yy/1382736850
大江大河2-高分影视推荐,https://live.ottiptv.cc/yy/1382736797
大唐双龙传,https://live.ottiptv.cc/yy/1354930979
YY用户,https://live.ottiptv.cc/yy/1382745093
黑衣人1、2—动作喜剧大片,https://live.ottiptv.cc/yy/1354930936
爆笑电影！王牌大贱谍2-3,https://live.ottiptv.cc/yy/1382735556
国外科幻,https://live.ottiptv.cc/yy/1382736800
功夫小子进城,https://live.ottiptv.cc/yy/1382749890
电影黑豹,https://live.ottiptv.cc/yy/1382736816
飓风营救,https://live.ottiptv.cc/yy/1382735547
来自星星的你,https://live.ottiptv.cc/yy/1354930976
papi酱主演，北漂生活中的爱情与梦想,https://live.ottiptv.cc/yy/1382745124
国产喜剧,https://live.ottiptv.cc/yy/1382735584
本山快乐营,https://live.ottiptv.cc/yy/1354933529
猩球崛起-怪兽片合集,https://live.ottiptv.cc/yy/1354930181
飞虎之潜行极战,https://live.ottiptv.cc/yy/1354932420
大明王朝,https://live.ottiptv.cc/yy/1382736879
萌鸡小队S1-国漫,https://live.ottiptv.cc/yy/1382736904
国产电影-就是闹着玩的,https://live.ottiptv.cc/yy/1354931503
国内科幻片来袭,https://live.ottiptv.cc/yy/1354930821
加勒比海盗系列,https://live.ottiptv.cc/yy/1382749914
缺宅男女,https://live.ottiptv.cc/yy/1354930937
本山快乐营-爆笑小品,https://live.ottiptv.cc/yy/1354930948
中国味道 第4季-美食纪录片,https://live.ottiptv.cc/yy/1382736845
第8号当铺,https://live.ottiptv.cc/yy/1382736905
公主嫁到,https://live.ottiptv.cc/yy/1382736915
黄大妮-电视剧,https://live.ottiptv.cc/yy/1354930904
鸭子天空-翱翔于篮球的梦想,https://live.ottiptv.cc/yy/1354930894
苦乐村官,https://live.ottiptv.cc/yy/1382736864
单挑荒野第一季,https://live.ottiptv.cc/yy/1354933535
法国版《家有儿女》治愈所有不开心,https://live.ottiptv.cc/yy/1382851137
深海利剑,https://live.ottiptv.cc/yy/1382736906
嘻嘻熙熙,https://live.ottiptv.cc/yy/1382735585
外国科幻大片,https://live.ottiptv.cc/yy/1382747628
躺平还是奋斗？搞笑中见真谛,https://live.ottiptv.cc/yy/1382851586
燃爆动作片,https://live.ottiptv.cc/yy/1382736801
国外动作大片,https://live.ottiptv.cc/yy/1382735540
国外黑色喜剧：冷幽默小剧场,https://live.ottiptv.cc/yy/1382745175
田园生活,https://live.ottiptv.cc/yy/1382736898
明天和你-韩剧,https://live.ottiptv.cc/yy/1382749905
精彩动作电影,https://live.ottiptv.cc/yy/1382736823
国内喜剧,https://live.ottiptv.cc/yy/1382735563
毒液：致命守护者,https://live.ottiptv.cc/yy/1382745095
爆笑来袭-小品欢乐集结号,https://live.ottiptv.cc/yy/1382735558
无双花木兰,https://live.ottiptv.cc/yy/1382749917
